Name,Algorithm,Time Elapsed,Inertia,Adjusted Rand Index,Mutual Information Score,V-Measure,Folkes-Mallows Score
g2-256-50,Bisecting K-Means (largest split),0.614062,1309776566.8730469,1.0,0.6931471805599454,1.0,1.0
g2-256-50,Bisecting K-Means (worst split),0.626998,1309776566.8730469,1.0,0.6931471805599454,1.0,1.0
g2-256-60,K-Means,0.558999,1883767074.7675781,1.0,0.6931471805599454,1.0,1.0
g2-256-60,Bisecting K-Means (largest split),0.614729,1883767074.7675781,1.0,0.6931471805599454,1.0,1.0
g2-256-60,Bisecting K-Means (worst split),0.642979,1883767074.7675781,1.0,0.6931471805599454,1.0,1.0
g2-256-70,K-Means,0.594993,2573237785.1601562,1.0,0.6931471805599454,1.0,1.0
g2-256-70,Bisecting K-Means (largest split),0.613001,2573237785.1601562,1.0,0.6931471805599454,1.0,1.0
g2-256-70,Bisecting K-Means (worst split),0.696020,2573237785.1601562,1.0,0.6931471805599454,1.0,1.0
g2-256-80,K-Means,0.965511,3354705966.225586,1.0,0.6931471805599454,1.0,1.0
g2-256-80,Bisecting K-Means (largest split),0.695995,3354705966.225586,1.0,0.6931471805599454,1.0,1.0
g2-256-80,Bisecting K-Means (worst split),0.911992,3354705966.225586,1.0,0.6931471805599454,1.0,1.0
g2-256-90,K-Means,0.659986,4231938589.071289,1.0,0.6931471805599454,1.0,1.0
g2-256-90,Bisecting K-Means (largest split),0.657003,4231938589.071289,1.0,0.6931471805599454,1.0,1.0
g2-256-90,Bisecting K-Means (worst split),0.614609,4231938589.071289,1.0,0.6931471805599454,1.0,1.0
g2-256-100,K-Means,0.555001,5237912261.566406,1.0,0.6931471805599454,1.0,1.0
g2-256-100,Bisecting K-Means (largest split),0.760981,5237912261.566406,1.0,0.6931471805599454,1.0,1.0
g2-256-100,Bisecting K-Means (worst split),0.787002,5237912261.566406,1.0,0.6931471805599454,1.0,1.0
g2-512-10,K-Means,1.144994,104847542.57226562,1.0,0.6931471805599454,1.0,1.0
g2-512-10,Bisecting K-Means (largest split),1.239975,104847542.57226562,1.0,0.6931471805599454,1.0,1.0
g2-512-10,Bisecting K-Means (worst split),1.486001,104847542.57226562,1.0,0.6931471805599454,1.0,1.0
g2-512-20,K-Means,1.466290,419992211.1953125,1.0,0.6931471805599454,1.0,1.0
g2-512-20,Bisecting K-Means (largest split),1.279112,419992211.1953125,1.0,0.6931471805599454,1.0,1.0
g2-512-20,Bisecting K-Means (worst split),1.265029,419992211.1953125,1.0,0.6931471805599454,1.0,1.0
g2-512-30,K-Means,1.322996,942130600.1601562,1.0,0.6931471805599454,1.0,1.0
g2-512-30,Bisecting K-Means (largest split),1.111995,942130600.1601562,1.0,0.6931471805599454,1.0,1.0
g2-512-30,Bisecting K-Means (worst split),1.245993,942130600.1601562,1.0,0.6931471805599454,1.0,1.0
g2-512-40,K-Means,1.472994,1676190738.7421875,1.0,0.6931471805599454,1.0,1.0
g2-512-40,Bisecting K-Means (largest split),1.099000,1676190738.7421875,1.0,0.6931471805599454,1.0,1.0
g2-512-40,Bisecting K-Means (worst split),1.159998,1676190738.7421875,1.0,0.6931471805599454,1.0,1.0
g2-512-50,K-Means,1.288997,2618536532.857422,1.0,0.6931471805599454,1.0,1.0
g2-512-50,Bisecting K-Means (largest split),1.206994,2618536532.857422,1.0,0.6931471805599454,1.0,1.0
g2-512-50,Bisecting K-Means (worst split),1.256999,2618536532.857422,1.0,0.6931471805599454,1.0,1.0
g2-512-60,K-Means,1.808999,3761336777.8583984,1.0,0.6931471805599454,1.0,1.0
g2-512-60,Bisecting K-Means (largest split),1.115002,3761336777.8583984,1.0,0.6931471805599454,1.0,1.0
g2-512-60,Bisecting K-Means (worst split),1.346998,3761336777.8583984,1.0,0.6931471805599454,1.0,1.0
g2-512-70,K-Means,1.241696,5143557200.75293,1.0,0.6931471805599454,1.0,1.0
g2-512-70,Bisecting K-Means (largest split),1.248001,5143557200.75293,1.0,0.6931471805599454,1.0,1.0
g2-512-70,Bisecting K-Means (worst split),1.589999,5143557200.75293,1.0,0.6931471805599454,1.0,1.0
g2-512-80,K-Means,1.344995,6703684935.533203,1.0,0.6931471805599454,1.0,1.0
g2-512-80,Bisecting K-Means (largest split),1.764001,6703684935.533203,1.0,0.6931471805599454,1.0,1.0
g2-512-80,Bisecting K-Means (worst split),1.166998,6703684935.533203,1.0,0.6931471805599454,1.0,1.0
g2-512-90,K-Means,1.284972,8483285847.994141,1.0,0.6931471805599454,1.0,1.0
g2-512-90,Bisecting K-Means (largest split),1.421995,8483285847.994141,1.0,0.6931471805599454,1.0,1.0
g2-512-90,Bisecting K-Means (worst split),1.814000,8483285847.994141,1.0,0.6931471805599454,1.0,1.0
g2-512-100,K-Means,1.426994,10475222485.654297,1.0,0.6931471805599454,1.0,1.0
g2-512-100,Bisecting K-Means (largest split),1.332254,10475222485.654297,1.0,0.6931471805599454,1.0,1.0
g2-512-100,Bisecting K-Means (worst split),1.247007,10475222485.654297,1.0,0.6931471805599454,1.0,1.0
g2-1024-10,K-Means,2.482966,209679675.8173828,1.0,0.6931471805599454,1.0,1.0
g2-1024-10,Bisecting K-Means (largest split),2.285003,209679675.8173828,1.0,0.6931471805599454,1.0,1.0
g2-1024-10,Bisecting K-Means (worst split),2.488003,209679675.8173828,1.0,0.6931471805599454,1.0,1.0
g2-1024-20,K-Means,2.252003,836522305.6494141,1.0,0.6931471805599454,1.0,1.0
g2-1024-20,Bisecting K-Means (largest split),2.237467,836522305.6494141,1.0,0.6931471805599454,1.0,1.0
g2-1024-20,Bisecting K-Means (worst split),2.537999,836522305.6494141,1.0,0.6931471805599454,1.0,1.0
g2-1024-30,K-Means,2.206138,1882935768.1904297,1.0,0.6931471805599454,1.0,1.0
g2-1024-30,Bisecting K-Means (largest split),2.468090,1882935768.1904297,1.0,0.6931471805599454,1.0,1.0
g2-1024-30,Bisecting K-Means (worst split),2.634003,1882935768.1904297,1.0,0.6931471805599454,1.0,1.0
g2-1024-40,K-Means,2.368993,3348534583.9160156,1.0,0.6931471805599454,1.0,1.0
g2-1024-40,Bisecting K-Means (largest split),3.037006,3348534583.9160156,1.0,0.6931471805599454,1.0,1.0
g2-1024-40,Bisecting K-Means (worst split),2.540998,3348534583.9160156,1.0,0.6931471805599454,1.0,1.0
g2-1024-50,K-Means,2.400285,5241919265.05957,1.0,0.6931471805599454,1.0,1.0
g2-1024-50,Bisecting K-Means (largest split),2.449997,5241919265.05957,1.0,0.6931471805599454,1.0,1.0
g2-1024-50,Bisecting K-Means (worst split),3.216548,5241919265.05957,1.0,0.6931471805599454,1.0,1.0
g2-1024-60,K-Means,2.512041,7536705706.280273,1.0,0.6931471805599454,1.0,1.0
g2-1024-60,Bisecting K-Means (largest split),2.759007,7536705706.280273,1.0,0.6931471805599454,1.0,1.0
g2-1024-60,Bisecting K-Means (worst split),3.504006,7536705706.280273,1.0,0.6931471805599454,1.0,1.0
g2-1024-70,K-Means,2.807994,10273664625.90918,1.0,0.6931471805599454,1.0,1.0
g2-1024-70,Bisecting K-Means (largest split),2.553003,10273664625.90918,1.0,0.6931471805599454,1.0,1.0
g2-1024-70,Bisecting K-Means (worst split),2.367994,10273664625.90918,1.0,0.6931471805599454,1.0,1.0
g2-1024-80,K-Means,2.322994,13395620555.735352,1.0,0.6931471805599454,1.0,1.0
g2-1024-80,Bisecting K-Means (largest split),3.070995,13395620555.735352,1.0,0.6931471805599454,1.0,1.0
g2-1024-80,Bisecting K-Means (worst split),3.878017,13395620555.735352,1.0,0.6931471805599454,1.0,1.0
g2-1024-90,K-Means,2.674007,16956686124.90625,1.0,0.6931471805599454,1.0,1.0
g2-1024-90,Bisecting K-Means (largest split),2.582463,16956686124.90625,1.0,0.6931471805599454,1.0,1.0
g2-1024-90,Bisecting K-Means (worst split),2.596000,16956686124.90625,1.0,0.6931471805599454,1.0,1.0
g2-1024-100,K-Means,2.423998,20934587386.064453,1.0,0.6931471805599454,1.0,1.0
g2-1024-100,Bisecting K-Means (largest split),2.924004,20934587386.064453,1.0,0.6931471805599454,1.0,1.0
g2-1024-100,Bisecting K-Means (worst split),3.589008,20934587386.064453,1.0,0.6931471805599454,1.0,1.0
